timestamp,price,volume,symbol
2025-10-17 09:15:34.287808+05:30,80.15,0,
2025-10-17 09:15:34.488411+05:30,79.8,0,
2025-10-17 09:15:35.290920+05:30,77.8,0,
2025-10-17 09:15:35.908479+05:30,77.0,0,
2025-10-17 09:15:36.494743+05:30,77.35,0,
2025-10-17 09:15:37.281506+05:30,76.95,0,
2025-10-17 09:15:37.497751+05:30,76.95,0,
2025-10-17 09:15:38.284876+05:30,75.85,0,
2025-10-17 09:15:39.102919+05:30,74.55,0,
2025-10-17 09:15:39.303519+05:30,74.25,0,
2025-10-17 09:15:40.291850+05:30,73.95,0,
2025-10-17 09:15:40.909286+05:30,73.5,0,
2025-10-17 09:15:41.479898+05:30,74.0,0,
2025-10-17 09:15:42.283611+05:30,73.15,0,
2025-10-17 09:15:42.499832+05:30,72.65,0,
2025-10-17 09:15:43.487246+05:30,72.75,0,
2025-10-17 09:15:44.105097+05:30,72.75,0,
2025-10-17 09:15:44.274452+05:30,72.55,0,
2025-10-17 09:15:45.286564+05:30,72.8,0,
2025-10-17 09:15:45.715392+05:30,73.25,0,
2025-10-17 09:15:46.294885+05:30,72.8,0,
2025-10-17 09:15:47.305821+05:30,73.25,0,
2025-10-17 09:15:47.499891+05:30,73.9,0,
2025-10-17 09:15:48.291916+05:30,75.0,0,
2025-10-17 09:15:49.133340+05:30,73.45,0,
2025-10-17 09:15:49.496761+05:30,73.6,0,
2025-10-17 09:15:50.285194+05:30,73.95,0,
2025-10-17 09:15:50.717668+05:30,74.5,0,
2025-10-17 09:15:51.292238+05:30,73.35,0,
2025-10-17 09:15:52.279930+05:30,73.0,0,
2025-10-17 09:15:52.311176+05:30,72.7,0,
2025-10-17 09:15:53.282957+05:30,72.65,0,
2025-10-17 09:15:53.931968+05:30,71.85,0,
2025-10-17 09:15:54.492887+05:30,71.35,0,
2025-10-17 09:15:55.294865+05:30,71.2,0,
2025-10-17 09:15:55.526713+05:30,71.2,0,
2025-10-17 09:15:56.282865+05:30,71.45,0,
2025-10-17 09:15:57.301578+05:30,71.35,0,
2025-10-17 09:15:57.332829+05:30,71.25,0,
2025-10-17 09:15:58.489648+05:30,70.35,0,
2025-10-17 09:15:58.675129+05:30,70.35,0,
2025-10-17 09:15:58.938260+05:30,70.0,0,
2025-10-17 09:15:59.308218+05:30,69.45,0,
2025-10-17 09:16:00.296364+05:30,69.35,0,
2025-10-17 09:16:00.528235+05:30,69.75,0,
2025-10-17 09:16:01.500084+05:30,69.7,0,
2025-10-17 09:16:02.133544+05:30,68.95,0,
2025-10-17 09:16:02.302916+05:30,69.0,0,
2025-10-17 09:16:03.506630+05:30,70.45,0,
2025-10-17 09:16:03.955046+05:30,70.35,0,
2025-10-17 09:16:04.309404+05:30,69.8,0,
2025-10-17 09:16:05.305860+05:30,71.0,0,
2025-10-17 09:16:05.534646+05:30,70.45,0,
2025-10-17 09:16:06.499856+05:30,70.6,0,
2025-10-17 09:16:07.217561+05:30,70.4,0,
2025-10-17 09:16:07.505307+05:30,70.25,0,
2025-10-17 09:16:08.308125+05:30,69.9,0,
2025-10-17 09:16:08.731523+05:30,70.3,0,
2025-10-17 09:16:09.496229+05:30,70.3,0,
2025-10-17 09:16:10.299527+05:30,69.45,0,
2025-10-17 09:16:10.537887+05:30,69.3,0,
2025-10-17 09:16:11.302643+05:30,70.0,0,
2025-10-17 09:16:12.143063+05:30,69.9,0,
2025-10-17 09:16:12.507379+05:30,70.45,0,
2025-10-17 09:16:13.309777+05:30,70.3,0,
2025-10-17 09:16:13.750296+05:30,70.05,0,
2025-10-17 09:16:14.312725+05:30,69.85,0,
2025-10-17 09:16:15.309332+05:30,70.1,0,
2025-10-17 09:16:15.547744+05:30,70.3,0,
2025-10-17 09:16:16.300361+05:30,71.4,0,
2025-10-17 09:16:17.141546+05:30,73.25,0,
2025-10-17 09:16:17.505231+05:30,73.85,0,
2025-10-17 09:16:18.307961+05:30,73.95,0,
2025-10-17 09:16:18.747026+05:30,74.1,0,
2025-10-17 09:16:19.311100+05:30,73.9,0,
2025-10-17 09:16:20.553585+05:30,73.7,0,
2025-10-17 09:16:21.319007+05:30,72.85,0,
2025-10-17 09:16:22.160544+05:30,72.15,0,
2025-10-17 09:16:22.313353+05:30,71.8,0,
2025-10-17 09:16:23.310839+05:30,71.4,0,
2025-10-17 09:16:23.768779+05:30,71.4,0,
2025-10-17 09:16:24.301618+05:30,72.3,0,
2025-10-17 09:16:25.320353+05:30,71.6,0,
2025-10-17 09:16:25.551216+05:30,71.55,0,
2025-10-17 09:16:26.507700+05:30,71.2,0,
2025-10-17 09:16:27.172093+05:30,71.1,0,
2025-10-17 09:16:27.310213+05:30,70.7,0,
2025-10-17 09:16:28.360257+05:30,71.35,0,
2025-10-17 09:16:28.676806+05:30,71.35,0,
2025-10-17 09:16:28.761452+05:30,70.45,0,
2025-10-17 09:16:29.517041+05:30,70.4,0,
2025-10-17 09:16:30.319936+05:30,69.55,0,
2025-10-17 09:16:30.567915+05:30,70.35,0,
2025-10-17 09:16:31.307937+05:30,70.5,0,
2025-10-17 09:16:32.389398+05:30,71.0,0,
2025-10-17 09:16:32.511861+05:30,70.7,0,
2025-10-17 09:16:33.314337+05:30,71.0,0,
2025-10-17 09:16:33.769732+05:30,71.2,0,
2025-10-17 09:16:34.317538+05:30,71.4,0,
2025-10-17 09:16:35.320590+05:30,72.2,0,
2025-10-17 09:16:35.383119+05:30,71.65,0,
2025-10-17 09:16:36.620081+05:30,70.95,0,
2025-10-17 09:16:37.244038+05:30,71.2,0,
2025-10-17 09:16:37.322190+05:30,71.5,0,
2025-10-17 09:16:38.325284+05:30,72.95,0,
2025-10-17 09:16:38.880207+05:30,72.8,0,
2025-10-17 09:16:39.328340+05:30,72.1,0,
2025-10-17 09:16:40.400402+05:30,72.85,0,
2025-10-17 09:16:40.570269+05:30,73.1,0,
2025-10-17 09:16:41.535567+05:30,73.0,0,
2025-10-17 09:16:42.191161+05:30,74.2,0,
2025-10-17 09:16:42.322718+05:30,73.95,0,
2025-10-17 09:16:43.325761+05:30,74.2,0,
2025-10-17 09:16:43.780733+05:30,73.7,0,
2025-10-17 09:16:44.529804+05:30,75.05,0,
2025-10-17 09:16:45.316744+05:30,75.85,0,
2025-10-17 09:16:45.401411+05:30,76.1,0,
2025-10-17 09:16:46.334588+05:30,76.35,0,
2025-10-17 09:16:46.995848+05:30,76.85,0,
2025-10-17 09:16:47.327988+05:30,76.65,0,
2025-10-17 09:16:48.331475+05:30,77.7,0,
2025-10-17 09:16:48.786216+05:30,77.7,0,
2025-10-17 09:16:49.519667+05:30,77.05,0,
2025-10-17 09:16:50.337845+05:30,76.25,0,
2025-10-17 09:16:50.607983+05:30,75.4,0,
2025-10-17 09:16:51.325740+05:30,75.4,0,
2025-10-17 09:16:52.012530+05:30,76.5,0,
2025-10-17 09:16:52.329045+05:30,77.1,0,
2025-10-17 09:16:53.533109+05:30,77.9,0,
2025-10-17 09:16:53.802767+05:30,78.6,0,
2025-10-17 09:16:54.335547+05:30,77.15,0,
2025-10-17 09:16:55.338663+05:30,76.25,0,
2025-10-17 09:16:55.407707+05:30,76.3,0,
2025-10-17 09:16:56.340924+05:30,76.65,0,
2025-10-17 09:16:57.011815+05:30,76.45,0,
2025-10-17 09:16:57.328382+05:30,76.1,0,
2025-10-17 09:16:58.532394+05:30,74.45,0,
2025-10-17 09:16:58.679557+05:30,74.45,0,
2025-10-17 09:16:58.811100+05:30,73.5,0,
2025-10-17 09:16:59.340773+05:30,72.95,0,
2025-10-17 09:17:00.428784+05:30,71.2,0,
2025-10-17 09:17:00.444416+05:30,71.65,0,
2025-10-17 09:17:01.563914+05:30,72.15,0,
2025-10-17 09:17:02.011942+05:30,72.05,0,
2025-10-17 09:17:02.535630+05:30,72.6,0,
2025-10-17 09:17:03.338046+05:30,72.65,0,
2025-10-17 09:17:03.817725+05:30,73.2,0,
2025-10-17 09:17:04.341401+05:30,73.65,0,
2025-10-17 09:17:05.438218+05:30,73.45,0,
2025-10-17 09:17:05.538512+05:30,73.35,0,
2025-10-17 09:17:06.545562+05:30,73.6,0,
2025-10-17 09:17:07.015848+05:30,74.2,0,
2025-10-17 09:17:07.548588+05:30,74.45,0,
2025-10-17 09:17:08.552317+05:30,74.9,0,
2025-10-17 09:17:08.821992+05:30,75.25,0,
2025-10-17 09:17:09.339155+05:30,74.6,0,
2025-10-17 09:17:10.342176+05:30,74.9,0,
2025-10-17 09:17:10.442491+05:30,74.75,0,
2025-10-17 09:17:11.530822+05:30,73.85,0,
2025-10-17 09:17:12.032405+05:30,73.2,0,
2025-10-17 09:17:12.348891+05:30,73.7,0,
2025-10-17 09:17:13.544478+05:30,74.65,0,
2025-10-17 09:17:13.835785+05:30,74.3,0,
2025-10-17 09:17:14.537898+05:30,74.05,0,
2025-10-17 09:17:15.440684+05:30,74.0,0,
2025-10-17 09:17:16.344308+05:30,74.25,0,
2025-10-17 09:17:17.030811+05:30,73.8,0,
2025-10-17 09:17:17.347356+05:30,73.5,0,
2025-10-17 09:17:18.535644+05:30,73.85,0,
2025-10-17 09:17:18.836537+05:30,73.55,0,
2025-10-17 09:17:19.554336+05:30,73.05,0,
2025-10-17 09:17:20.457392+05:30,72.85,0,
2025-10-17 09:17:20.473017+05:30,72.75,0,
2025-10-17 09:17:21.561210+05:30,72.65,0,
2025-10-17 09:17:22.047406+05:30,73.5,0,
2025-10-17 09:17:22.533365+05:30,72.7,0,
2025-10-17 09:17:23.367035+05:30,72.3,0,
2025-10-17 09:17:23.837670+05:30,73.15,0,
2025-10-17 09:17:24.555420+05:30,73.65,0,
2025-10-17 09:17:25.458188+05:30,72.2,0,
2025-10-17 09:17:25.542856+05:30,72.05,0,
2025-10-17 09:17:26.346757+05:30,72.0,0,
2025-10-17 09:17:27.048832+05:30,71.2,0,
2025-10-17 09:17:27.349760+05:30,71.75,0,
2025-10-17 09:17:28.353293+05:30,70.75,0,
2025-10-17 09:17:28.685487+05:30,70.75,0,
2025-10-17 09:17:28.854843+05:30,70.25,0,
2025-10-17 09:17:29.541313+05:30,69.85,0,
2025-10-17 09:17:30.359907+05:30,70.15,0,
2025-10-17 09:17:30.460215+05:30,70.0,0,
2025-10-17 09:17:31.564032+05:30,70.4,0,
2025-10-17 09:17:32.049853+05:30,69.55,0,
2025-10-17 09:17:32.350784+05:30,69.5,0,
2025-10-17 09:17:33.547928+05:30,68.8,0,
2025-10-17 09:17:33.859119+05:30,69.15,0,
2025-10-17 09:17:34.360702+05:30,68.75,0,
2025-10-17 09:17:35.495436+05:30,68.15,0,
2025-10-17 09:17:35.495436+05:30,68.3,0,
2025-10-17 09:17:36.548095+05:30,68.8,0,
2025-10-17 09:17:37.065307+05:30,69.45,0,
2025-10-17 09:17:37.551194+05:30,69.7,0,
2025-10-17 09:17:38.354407+05:30,69.5,0,
2025-10-17 09:17:38.871594+05:30,69.25,0,
2025-10-17 09:17:39.573710+05:30,68.85,0,
2025-10-17 09:17:40.361834+05:30,70.1,0,
2025-10-17 09:17:40.477751+05:30,69.95,0,
2025-10-17 09:17:41.550513+05:30,70.0,0,
2025-10-17 09:17:42.083480+05:30,69.85,0,
2025-10-17 09:17:42.368842+05:30,69.25,0,
2025-10-17 09:17:43.356294+05:30,69.7,0,
2025-10-17 09:17:43.873610+05:30,70.15,0,
2025-10-17 09:17:44.375127+05:30,70.25,0,
2025-10-17 09:17:45.362593+05:30,70.85,0,
2025-10-17 09:17:45.478523+05:30,71.3,0,
2025-10-17 09:17:46.551402+05:30,72.75,0,
2025-10-17 09:17:47.068523+05:30,72.8,0,
2025-10-17 09:17:47.369473+05:30,73.0,0,
2025-10-17 09:17:48.372495+05:30,73.05,0,
2025-10-17 09:17:48.889689+05:30,73.3,0,
2025-10-17 09:17:49.560619+05:30,71.55,0,
2025-10-17 09:17:50.379877+05:30,72.55,0,
2025-10-17 09:17:50.495794+05:30,72.4,0,
2025-10-17 09:17:51.367823+05:30,73.0,0,
2025-10-17 09:17:52.087403+05:30,72.3,0,
2025-10-17 09:17:52.372658+05:30,72.4,0,
2025-10-17 09:17:53.375712+05:30,72.45,0,
2025-10-17 09:17:54.093823+05:30,72.2,0,
2025-10-17 09:17:54.363458+05:30,72.35,0,
2025-10-17 09:17:55.366622+05:30,71.9,0,
2025-10-17 09:17:55.498200+05:30,72.0,0,
2025-10-17 09:17:56.565558+05:30,71.65,0,
2025-10-17 09:17:57.104873+05:30,70.9,0,
2025-10-17 09:17:57.552989+05:30,70.45,0,
2025-10-17 09:17:58.371205+05:30,70.35,0,
2025-10-17 09:17:58.687762+05:30,70.35,0,
2025-10-17 09:17:58.709934+05:30,69.25,0,
2025-10-17 09:17:59.376827+05:30,69.25,0,
2025-10-17 09:18:00.502615+05:30,68.3,0,
2025-10-17 09:18:00.565143+05:30,68.1,0,
2025-10-17 09:18:01.368141+05:30,68.35,0,
2025-10-17 09:18:02.102003+05:30,67.65,0,
2025-10-17 09:18:02.375147+05:30,67.6,0,
2025-10-17 09:18:03.579252+05:30,68.3,0,
2025-10-17 09:18:03.715102+05:30,67.7,0,
2025-10-17 09:18:04.372004+05:30,68.0,0,
2025-10-17 09:18:05.428978+05:30,68.6,0,
2025-10-17 09:18:05.507133+05:30,68.4,0,
2025-10-17 09:18:06.564835+05:30,68.05,0,
2025-10-17 09:18:07.117105+05:30,68.4,0,
2025-10-17 09:18:07.371123+05:30,68.0,0,
2025-10-17 09:18:08.374206+05:30,68.8,0,
2025-10-17 09:18:08.706346+05:30,68.55,0,
2025-10-17 09:18:09.377214+05:30,68.8,0,
2025-10-17 09:18:10.411930+05:30,69.65,0,
2025-10-17 09:18:10.512234+05:30,69.35,0,
2025-10-17 09:18:11.384204+05:30,68.8,0,
2025-10-17 09:18:12.117827+05:30,68.8,0,
2025-10-17 09:18:12.365263+05:30,68.85,0,
2025-10-17 09:18:13.377399+05:30,68.7,0,
2025-10-17 09:18:13.730354+05:30,68.65,0,
2025-10-17 09:18:14.380828+05:30,69.5,0,
2025-10-17 09:18:15.368237+05:30,69.5,0,
2025-10-17 09:18:15.515434+05:30,69.7,0,
2025-10-17 09:18:16.380830+05:30,69.05,0,
2025-10-17 09:18:17.123186+05:30,69.65,0,
2025-10-17 09:18:17.572589+05:30,69.9,0,
2025-10-17 09:18:18.376491+05:30,69.45,0,
2025-10-17 09:18:18.730816+05:30,69.8,0,
2025-10-17 09:18:19.411385+05:30,69.95,0,
2025-10-17 09:18:20.380346+05:30,70.2,0,
2025-10-17 09:18:20.527544+05:30,70.3,0,
2025-10-17 09:18:21.371755+05:30,69.8,0,
2025-10-17 09:18:22.121257+05:30,69.75,0,
2025-10-17 09:18:22.375294+05:30,70.05,0,
2025-10-17 09:18:23.378395+05:30,70.2,0,
2025-10-17 09:18:23.728999+05:30,70.75,0,
2025-10-17 09:18:24.381788+05:30,70.35,0,
2025-10-17 09:18:25.384755+05:30,70.7,0,
2025-10-17 09:18:25.531955+05:30,70.6,0,
2025-10-17 09:18:26.605405+05:30,71.75,0,
2025-10-17 09:18:27.138154+05:30,71.4,0,
2025-10-17 09:18:27.376605+05:30,71.3,0,
2025-10-17 09:18:28.380000+05:30,71.2,0,
2025-10-17 09:18:28.680982+05:30,71.2,0,
2025-10-17 09:18:28.743509+05:30,71.05,0,
2025-10-17 09:18:29.583740+05:30,71.3,0,
2025-10-17 09:18:30.386827+05:30,69.9,0,
2025-10-17 09:18:30.534022+05:30,70.4,0,
2025-10-17 09:18:31.390355+05:30,71.35,0,
2025-10-17 09:18:32.139362+05:30,71.05,0,
2025-10-17 09:18:32.571827+05:30,71.3,0,
2025-10-17 09:18:33.392876+05:30,72.5,0,
2025-10-17 09:18:33.740981+05:30,73.05,0,
2025-10-17 09:18:34.384686+05:30,72.65,0,
2025-10-17 09:18:35.387701+05:30,73.35,0,
2025-10-17 09:18:35.541426+05:30,73.3,0,
2025-10-17 09:18:36.391054+05:30,73.7,0,
2025-10-17 09:18:37.158811+05:30,73.0,0,
2025-10-17 09:18:37.576365+05:30,73.2,0,
2025-10-17 09:18:38.400840+05:30,74.6,0,
2025-10-17 09:18:38.755600+05:30,75.05,0,
2025-10-17 09:18:39.388394+05:30,75.45,0,
2025-10-17 09:18:40.560645+05:30,73.6,0,
2025-10-17 09:18:40.591908+05:30,73.6,0,
2025-10-17 09:18:41.394844+05:30,73.85,0,
2025-10-17 09:18:42.229296+05:30,73.35,0,
2025-10-17 09:18:42.398667+05:30,73.55,0,
2025-10-17 09:18:43.386065+05:30,73.25,0,
2025-10-17 09:18:43.756981+05:30,73.05,0,
2025-10-17 09:18:44.590707+05:30,73.35,0,
2025-10-17 09:18:45.393199+05:30,74.3,0,
2025-10-17 09:18:45.562520+05:30,74.0,0,
2025-10-17 09:18:46.396595+05:30,74.3,0,
2025-10-17 09:18:47.183387+05:30,74.55,0,
2025-10-17 09:18:47.399643+05:30,74.7,0,
2025-10-17 09:18:48.402903+05:30,74.55,0,
2025-10-17 09:18:48.766295+05:30,74.15,0,
2025-10-17 09:18:49.590861+05:30,73.25,0,
2025-10-17 09:18:50.571715+05:30,73.7,0,
2025-10-17 09:18:50.571715+05:30,73.25,0,
2025-10-17 09:18:51.396794+05:30,73.75,0,
2025-10-17 09:18:52.199478+05:30,73.4,0,
2025-10-17 09:18:52.400071+05:30,73.4,0,
2025-10-17 09:18:53.434354+05:30,73.1,0,
2025-10-17 09:18:53.771491+05:30,73.2,0,
2025-10-17 09:18:54.406096+05:30,73.65,0,
2025-10-17 09:18:55.572873+05:30,74.35,0,
2025-10-17 09:18:55.588480+05:30,74.35,0,
2025-10-17 09:18:56.407301+05:30,73.95,0,
2025-10-17 09:18:57.194687+05:30,74.8,0,
2025-10-17 09:18:57.410915+05:30,74.3,0,
2025-10-17 09:18:58.599309+05:30,73.2,0,
2025-10-17 09:18:58.799911+05:30,73.2,0,
2025-10-17 09:18:58.815532+05:30,73.55,0,
2025-10-17 09:18:59.617967+05:30,71.8,0,
2025-10-17 09:19:00.405705+05:30,72.2,0,
2025-10-17 09:19:00.590681+05:30,72.4,0,
2025-10-17 09:19:01.594220+05:30,72.75,0,
2025-10-17 09:19:02.196451+05:30,73.6,0,
2025-10-17 09:19:02.597656+05:30,74.0,0,
2025-10-17 09:19:03.416157+05:30,73.25,0,
2025-10-17 09:19:03.786520+05:30,73.2,0,
2025-10-17 09:19:04.403949+05:30,72.95,0,
2025-10-17 09:19:05.591981+05:30,73.5,0,
2025-10-17 09:19:05.607608+05:30,73.5,0,
2025-10-17 09:19:06.597323+05:30,73.75,0,
2025-10-17 09:19:07.199137+05:30,73.65,0,
2025-10-17 09:19:07.415357+05:30,73.5,0,
2025-10-17 09:19:08.419327+05:30,73.3,0,
2025-10-17 09:19:08.804905+05:30,73.1,0,
2025-10-17 09:19:09.607402+05:30,71.95,0,
2025-10-17 09:19:10.610664+05:30,71.7,0,
2025-10-17 09:19:10.626266+05:30,71.9,0,
2025-10-17 09:19:11.413118+05:30,71.9,0,
2025-10-17 09:19:12.216465+05:30,72.35,0,
2025-10-17 09:19:12.597390+05:30,72.25,0,
2025-10-17 09:19:13.616223+05:30,72.2,0,
2025-10-17 09:19:13.801913+05:30,71.75,0,
2025-10-17 09:19:14.620020+05:30,71.0,0,
2025-10-17 09:19:15.422475+05:30,71.6,0,
2025-10-17 09:19:15.607495+05:30,71.35,0,
2025-10-17 09:19:16.611858+05:30,71.7,0,
2025-10-17 09:19:17.430434+05:30,71.8,0,
2025-10-17 09:19:17.446038+05:30,71.5,0,
2025-10-17 09:19:18.618781+05:30,71.65,0,
2025-10-17 09:19:18.803727+05:30,70.95,0,
2025-10-17 09:19:19.421219+05:30,70.6,0,
2025-10-17 09:19:20.424615+05:30,71.0,0,
2025-10-17 09:19:20.640861+05:30,71.1,0,
2025-10-17 09:19:21.427621+05:30,71.2,0,
2025-10-17 09:19:22.230921+05:30,70.95,0,
2025-10-17 09:19:22.415850+05:30,71.55,0,
2025-10-17 09:19:23.418921+05:30,72.9,0,
2025-10-17 09:19:23.820542+05:30,72.35,0,
2025-10-17 09:19:24.623054+05:30,71.95,0,
2025-10-17 09:19:25.425958+05:30,72.55,0,
2025-10-17 09:19:25.441595+05:30,72.5,0,
2025-10-17 09:19:26.623307+05:30,73.7,0,
2025-10-17 09:19:27.242179+05:30,73.65,0,
2025-10-17 09:19:27.628734+05:30,73.3,0,
2025-10-17 09:19:28.431091+05:30,73.35,0,
2025-10-17 09:19:28.685144+05:30,73.35,0,
2025-10-17 09:19:28.832300+05:30,73.15,0,
2025-10-17 09:19:29.434142+05:30,73.9,0,
2025-10-17 09:19:30.437116+05:30,73.75,0,
2025-10-17 09:19:30.437116+05:30,73.75,0,
2025-10-17 09:19:31.700588+05:30,74.2,0,
2025-10-17 09:19:32.243419+05:30,73.45,0,
2025-10-17 09:19:32.428433+05:30,73.3,0,
2025-10-17 09:19:33.616980+05:30,73.25,0,
2025-10-17 09:19:33.833450+05:30,73.25,0,
2025-10-17 09:19:34.435289+05:30,73.4,0,
2025-10-17 09:19:36.093915+05:30,73.35,0,
2025-10-17 09:19:36.109521+05:30,73.35,0,
2025-10-17 09:19:36.426094+05:30,73.35,0,
2025-10-17 09:19:37.245638+05:30,73.45,0,
2025-10-17 09:19:37.636954+05:30,73.8,0,
2025-10-17 09:19:38.649776+05:30,72.5,0,
2025-10-17 09:19:38.834752+05:30,72.2,0,
2025-10-17 09:19:39.641877+05:30,72.95,0,
2025-10-17 09:19:40.424924+05:30,72.8,0,
2025-10-17 09:19:40.456162+05:30,72.8,0,
2025-10-17 09:19:41.633177+05:30,72.95,0,
2025-10-17 09:19:42.246776+05:30,73.7,0,
2025-10-17 09:19:42.647982+05:30,73.95,0,
2025-10-17 09:19:43.434823+05:30,73.95,0,
2025-10-17 09:19:43.852067+05:30,73.25,0,
2025-10-17 09:19:44.438262+05:30,73.25,0,
2025-10-17 09:19:45.456954+05:30,72.7,0,
2025-10-17 09:19:45.626264+05:30,72.5,0,
2025-10-17 09:19:46.645318+05:30,73.15,0,
2025-10-17 09:19:47.248621+05:30,72.75,0,
2025-10-17 09:19:47.442712+05:30,73.05,0,
2025-10-17 09:19:48.650110+05:30,73.1,0,
2025-10-17 09:19:48.855699+05:30,73.05,0,
2025-10-17 09:19:49.431768+05:30,72.3,0,
2025-10-17 09:19:50.434749+05:30,73.35,0,
2025-10-17 09:19:50.673153+05:30,73.3,0,
2025-10-17 09:19:51.437794+05:30,73.3,0,
2025-10-17 09:19:52.256248+05:30,73.4,0,
2025-10-17 09:19:52.641800+05:30,73.25,0,
2025-10-17 09:19:53.669537+05:30,72.65,0,
2025-10-17 09:19:53.860962+05:30,72.3,0,
2025-10-17 09:19:54.632673+05:30,72.1,0,
2025-10-17 09:19:55.435086+05:30,72.75,0,
2025-10-17 09:19:55.906181+05:30,72.75,0,
2025-10-17 09:19:56.655203+05:30,72.6,0,
2025-10-17 09:19:57.275170+05:30,72.15,0,
2025-10-17 09:19:57.861759+05:30,72.4,0,
2025-10-17 09:19:58.664280+05:30,71.7,0,
2025-10-17 09:19:58.679885+05:30,71.7,0,
2025-10-17 09:19:58.864866+05:30,71.45,0,
2025-10-17 09:19:59.638466+05:30,70.3,0,
2025-10-17 09:20:00.440708+05:30,70.0,0,
2025-10-17 09:20:00.705220+05:30,70.25,0,
2025-10-17 09:20:01.846654+05:30,69.7,0,
2025-10-17 09:20:02.278942+05:30,69.55,0,
2025-10-17 09:20:02.652740+05:30,69.6,0,
2025-10-17 09:20:03.670565+05:30,69.9,0,
2025-10-17 09:20:03.873282+05:30,70.65,0,
2025-10-17 09:20:04.660224+05:30,70.45,0,
2025-10-17 09:20:05.494045+05:30,70.45,0,
2025-10-17 09:20:05.652942+05:30,70.1,0,
2025-10-17 09:20:06.450438+05:30,69.95,0,
2025-10-17 09:20:07.086039+05:30,69.7,0,
2025-10-17 09:20:07.674833+05:30,68.75,0,
2025-10-17 09:20:08.677051+05:30,68.1,0,
2025-10-17 09:20:08.878151+05:30,68.3,0,
2025-10-17 09:20:09.442196+05:30,68.25,0,
2025-10-17 09:20:10.445597+05:30,68.1,0,
2025-10-17 09:20:10.499005+05:30,67.9,0,
2025-10-17 09:20:11.448662+05:30,68.0,0,
2025-10-17 09:20:12.089071+05:30,67.7,0,
2025-10-17 09:20:12.653999+05:30,67.05,0,
2025-10-17 09:20:13.456434+05:30,67.35,0,
2025-10-17 09:20:13.888992+05:30,67.35,0,
2025-10-17 09:20:14.660157+05:30,67.25,0,
