timestamp,price,volume
2025-10-01 09:17:43+05:30,230.4,300
2025-10-01 09:17:44+05:30,228.7,75
2025-10-01 09:17:44+05:30,228.7,75
2025-10-01 09:17:45+05:30,229.55,150
2025-10-01 09:17:46+05:30,228.85,75
2025-10-01 09:17:46+05:30,227.7,75
2025-10-01 09:17:47+05:30,227.55,150
2025-10-01 09:17:47+05:30,227.6,75
2025-10-01 09:17:48+05:30,226.5,75
2025-10-01 09:17:48+05:30,226.4,75
2025-10-01 09:17:49+05:30,226.2,300
2025-10-01 09:17:50+05:30,226.25,75
2025-10-01 09:17:50+05:30,225.95,75
2025-10-01 09:17:51+05:30,225.6,75
2025-10-01 09:17:51+05:30,225.6,75
2025-10-01 09:17:52+05:30,228.05,150
2025-10-01 09:17:52+05:30,228.15,75
2025-10-01 09:17:53+05:30,229.4,75
2025-10-01 09:17:54+05:30,228.3,75
2025-10-01 09:17:54+05:30,229.5,75
2025-10-01 09:17:55+05:30,229.4,75
2025-10-01 09:17:55+05:30,230.0,75
2025-10-01 09:17:56+05:30,229.95,75
2025-10-01 09:17:56+05:30,229.7,75
2025-10-01 09:17:57+05:30,231.8,75
2025-10-01 09:17:58+05:30,231.8,75
2025-10-01 09:17:58+05:30,232.0,1500
2025-10-01 09:17:59+05:30,232.9,75
2025-10-01 09:17:59+05:30,233.0,150
2025-10-01 09:18:00+05:30,233.0,150
2025-10-01 09:18:00+05:30,232.95,75
2025-10-01 09:18:00+05:30,233.9,75
2025-10-01 09:18:01+05:30,232.0,75
2025-10-01 09:18:02+05:30,232.25,75
2025-10-01 09:18:02+05:30,233.1,75
2025-10-01 09:18:03+05:30,230.0,75
2025-10-01 09:18:03+05:30,230.0,75
2025-10-01 09:18:04+05:30,229.45,75
2025-10-01 09:18:04+05:30,229.7,75
2025-10-01 09:18:05+05:30,229.85,300
2025-10-01 09:18:06+05:30,232.2,150
2025-10-01 09:18:06+05:30,231.0,150
2025-10-01 09:18:07+05:30,230.35,150
2025-10-01 09:18:07+05:30,230.25,75
2025-10-01 09:18:08+05:30,230.1,75
2025-10-01 09:18:09+05:30,230.05,75
2025-10-01 09:18:09+05:30,229.55,75
2025-10-01 09:18:10+05:30,229.75,75
2025-10-01 09:18:10+05:30,229.7,75
2025-10-01 09:18:11+05:30,229.7,75
2025-10-01 09:18:11+05:30,229.9,75
2025-10-01 09:18:12+05:30,230.5,75
2025-10-01 09:18:12+05:30,230.5,75
2025-10-01 09:18:13+05:30,230.85,75
2025-10-01 09:18:14+05:30,230.35,75
2025-10-01 09:18:14+05:30,230.75,75
2025-10-01 09:18:15+05:30,231.0,150
2025-10-01 09:18:15+05:30,231.0,150
2025-10-01 09:18:16+05:30,231.55,75
2025-10-01 09:18:16+05:30,231.55,75
2025-10-01 09:18:17+05:30,231.3,150
2025-10-01 09:18:18+05:30,232.05,75
2025-10-01 09:18:18+05:30,231.35,75
2025-10-01 09:18:19+05:30,232.5,75
2025-10-01 09:18:19+05:30,232.1,75
2025-10-01 09:18:20+05:30,229.7,150
2025-10-01 09:18:20+05:30,229.7,150
2025-10-01 09:18:21+05:30,229.65,75
2025-10-01 09:18:22+05:30,228.5,150
2025-10-01 09:18:22+05:30,229.45,75
2025-10-01 09:18:23+05:30,229.2,75
2025-10-01 09:18:23+05:30,229.2,75
2025-10-01 09:18:24+05:30,230.15,75
2025-10-01 09:18:24+05:30,230.15,75
2025-10-01 09:18:25+05:30,228.85,150
2025-10-01 09:18:26+05:30,229.25,75
2025-10-01 09:18:26+05:30,230.3,75
2025-10-01 09:18:27+05:30,228.9,150
2025-10-01 09:18:27+05:30,228.85,75
2025-10-01 09:18:28+05:30,229.5,75
2025-10-01 09:18:28+05:30,229.5,75
2025-10-01 09:18:29+05:30,228.9,75
2025-10-01 09:18:30+05:30,228.9,75
2025-10-01 09:18:30+05:30,228.35,150
2025-10-01 09:18:30+05:30,228.25,75
2025-10-01 09:18:31+05:30,228.15,75
2025-10-01 09:18:31+05:30,228.0,75
2025-10-01 09:18:32+05:30,225.2,75
2025-10-01 09:18:32+05:30,225.2,75
2025-10-01 09:18:33+05:30,226.15,75
2025-10-01 09:18:33+05:30,226.15,75
2025-10-01 09:18:34+05:30,228.0,75
2025-10-01 09:18:35+05:30,227.35,75
2025-10-01 09:18:35+05:30,227.4,75
2025-10-01 09:18:36+05:30,227.65,75
2025-10-01 09:18:36+05:30,228.15,75
2025-10-01 09:18:37+05:30,226.8,75
2025-10-01 09:18:37+05:30,226.8,75
2025-10-01 09:18:38+05:30,228.6,75
2025-10-01 09:18:39+05:30,228.4,75
2025-10-01 09:18:39+05:30,228.0,150
